entity	mutation_type	AUROC
MEL+RCC	combined	0.7999999999999999
MEL+RCC	SNV	0.7211538461538461
MEL+RCC	Fusion gene	0.4923076923076923
MEL+RCC	INDEL	0.5096153846153846
MEL+RCC	combined	0.6923076923076923
MEL+RCC	SNV	0.6250000000000001
MEL+RCC	Fusion gene	0.42708333333333337
MEL+RCC	INDEL	0.7604166666666666
MEL+RCC	combined	0.6250000000000001
MEL+RCC	SNV	0.46874999999999994
MEL+RCC	Fusion gene	0.7708333333333334
MEL+RCC	INDEL	0.48958333333333337
MEL+RCC	combined	0.375
MEL+RCC	SNV	0.59375
MEL+RCC	Fusion gene	0.71875
MEL+RCC	INDEL	0.29166666666666663
MEL+RCC	combined	0.6354166666666666
MEL+RCC	SNV	0.6153846153846154
MEL+RCC	Fusion gene	0.27692307692307694
MEL+RCC	INDEL	0.4134615384615385
MEL+RCC	combined	0.673076923076923
MEL+RCC	SNV	0.5576923076923077
MEL+RCC	Fusion gene	0.5192307692307692
MEL+RCC	INDEL	0.5192307692307693
MEL+RCC	combined	0.5
MEL+RCC	SNV	0.6
MEL+RCC	Fusion gene	0.3923076923076923
MEL+RCC	INDEL	0.6769230769230768
MEL+RCC	combined	0.5538461538461539
MEL+RCC	SNV	0.7708333333333334
MEL+RCC	Fusion gene	0.4166666666666667
MEL+RCC	INDEL	0.40625
MEL+RCC	combined	0.7708333333333334
MEL+RCC	SNV	0.875
MEL+RCC	Fusion gene	0.46875
MEL+RCC	INDEL	0.9375
MEL+RCC	combined	0.875
MEL+RCC	SNV	0.6166666666666667
MEL+RCC	Fusion gene	0.75
MEL+RCC	INDEL	0.65
MEL+RCC	combined	0.65
MEL+RCC	SNV	0.6615384615384615
MEL+RCC	Fusion gene	0.6538461538461539
MEL+RCC	INDEL	0.5461538461538462
MEL+RCC	combined	0.7076923076923077
MEL+RCC	SNV	0.8333333333333334
MEL+RCC	Fusion gene	0.2708333333333333
MEL+RCC	INDEL	0.5416666666666666
MEL+RCC	combined	0.7708333333333334
MEL+RCC	SNV	0.4923076923076923
MEL+RCC	Fusion gene	0.46923076923076923
MEL+RCC	INDEL	0.5076923076923077
MEL+RCC	combined	0.4461538461538461
MEL+RCC	SNV	0.39583333333333337
MEL+RCC	Fusion gene	0.6354166666666666
MEL+RCC	INDEL	0.53125
MEL+RCC	combined	0.36458333333333337
MEL+RCC	SNV	0.8461538461538461
MEL+RCC	Fusion gene	0.6230769230769231
MEL+RCC	INDEL	0.7461538461538462
MEL+RCC	combined	0.7615384615384615
MEL+RCC	SNV	0.75
MEL+RCC	Fusion gene	0.4230769230769231
MEL+RCC	INDEL	0.5
MEL+RCC	combined	0.75
MEL+RCC	SNV	0.7076923076923076
MEL+RCC	Fusion gene	0.4769230769230769
MEL+RCC	INDEL	0.5076923076923077
MEL+RCC	combined	0.6846153846153846
MEL+RCC	SNV	0.5333333333333333
MEL+RCC	Fusion gene	0.3416666666666667
MEL+RCC	INDEL	0.4916666666666667
MEL+RCC	combined	0.55
MEL+RCC	SNV	0.7884615384615384
MEL+RCC	Fusion gene	0.43076923076923074
MEL+RCC	INDEL	0.5865384615384616
MEL+RCC	combined	0.7788461538461539
MEL+RCC	SNV	0.625
MEL+RCC	Fusion gene	0.35000000000000003
MEL+RCC	INDEL	0.375
MEL+RCC	combined	0.625
MEL+RCC	SNV	0.5208333333333333
MEL+RCC	Fusion gene	0.8333333333333333
MEL+RCC	INDEL	0.625
MEL+RCC	combined	0.4791666666666667
MEL+RCC	SNV	0.5833333333333334
MEL+RCC	Fusion gene	0.6
MEL+RCC	INDEL	0.7583333333333333
MEL+RCC	combined	0.6583333333333333
MEL+RCC	SNV	0.33333333333333326
MEL+RCC	Fusion gene	0.6041666666666666
MEL+RCC	INDEL	0.5104166666666667
MEL+RCC	combined	0.33333333333333326
MEL+RCC	SNV	0.9038461538461539
MEL+RCC	Fusion gene	0.41346153846153844
MEL+RCC	INDEL	0.5673076923076923
MEL+RCC	combined	0.9038461538461539
MEL+RCC	SNV	0.40625
MEL+RCC	Fusion gene	0.5416666666666667
MEL+RCC	INDEL	0.6041666666666666
MEL+RCC	combined	0.41666666666666663
MEL+RCC	SNV	0.7230769230769231
MEL+RCC	Fusion gene	0.5923076923076922
MEL+RCC	INDEL	0.3153846153846154
MEL+RCC	combined	0.6461538461538461
MEL+RCC	SNV	0.4923076923076923
MEL+RCC	Fusion gene	0.36923076923076925
MEL+RCC	INDEL	0.6846153846153846
MEL+RCC	combined	0.4461538461538462
MEL+RCC	SNV	0.8769230769230769
MEL+RCC	Fusion gene	0.4923076923076923
MEL+RCC	INDEL	0.6846153846153846
MEL+RCC	combined	0.8923076923076922
MEL+RCC	SNV	0.39583333333333337
MEL+RCC	Fusion gene	0.6041666666666666
MEL+RCC	INDEL	0.28125
MEL+RCC	combined	0.39583333333333337
MEL+RCC	SNV	0.8645833333333333
MEL+RCC	Fusion gene	0.39583333333333337
MEL+RCC	INDEL	0.6458333333333333
MEL+RCC	combined	0.8333333333333333
MEL+RCC	SNV	0.523076923076923
MEL+RCC	Fusion gene	0.5076923076923077
MEL+RCC	INDEL	0.46923076923076923
MEL+RCC	combined	0.4769230769230769
MEL+RCC	SNV	0.8541666666666666
MEL+RCC	Fusion gene	0.5833333333333333
MEL+RCC	INDEL	0.78125
MEL+RCC	combined	0.875
MEL+RCC	SNV	0.84375
MEL+RCC	Fusion gene	0.45000000000000007
MEL+RCC	INDEL	0.6354166666666667
MEL+RCC	combined	0.875
MEL+RCC	SNV	0.5192307692307692
MEL+RCC	Fusion gene	0.2692307692307692
MEL+RCC	INDEL	0.6634615384615384
MEL+RCC	combined	0.4807692307692307
MEL+RCC	SNV	0.85
MEL+RCC	Fusion gene	0.8250000000000001
MEL+RCC	INDEL	0.6749999999999999
MEL+RCC	combined	0.8666666666666667
MEL+RCC	SNV	0.7333333333333333
MEL+RCC	Fusion gene	0.5750000000000001
MEL+RCC	INDEL	0.30833333333333335
MEL+RCC	combined	0.7166666666666667
MEL+RCC	SNV	0.6538461538461539
MEL+RCC	Fusion gene	0.2846153846153846
MEL+RCC	INDEL	0.6307692307692307
MEL+RCC	combined	0.6461538461538461
MEL+RCC	SNV	0.5384615384615385
MEL+RCC	Fusion gene	0.6826923076923077
MEL+RCC	INDEL	0.4423076923076923
MEL+RCC	combined	0.5384615384615385
MEL+RCC	SNV	0.75
MEL+RCC	Fusion gene	0.5104166666666666
MEL+RCC	INDEL	0.4791666666666667
MEL+RCC	combined	0.6979166666666667
MEL+RCC	SNV	0.5096153846153846
MEL+RCC	Fusion gene	0.41346153846153844
MEL+RCC	INDEL	0.8076923076923077
MEL+RCC	combined	0.5576923076923077
MEL+RCC	SNV	0.6538461538461537
MEL+RCC	Fusion gene	0.3923076923076923
MEL+RCC	INDEL	0.6923076923076923
MEL+RCC	combined	0.6538461538461539
MEL+RCC	SNV	0.5333333333333333
MEL+RCC	Fusion gene	0.4083333333333333
MEL+RCC	INDEL	0.6833333333333333
MEL+RCC	combined	0.55
MEL+RCC	SNV	0.5384615384615385
MEL+RCC	Fusion gene	0.6538461538461537
MEL+RCC	INDEL	0.41346153846153844
MEL+RCC	combined	0.5096153846153846
MEL+RCC	SNV	0.6875
MEL+RCC	Fusion gene	0.2666666666666667
MEL+RCC	INDEL	0.46875
MEL+RCC	combined	0.7291666666666666
MEL+RCC	SNV	0.7153846153846154
MEL+RCC	Fusion gene	0.47692307692307695
MEL+RCC	INDEL	0.8461538461538461
MEL+RCC	combined	0.6923076923076923
MEL+RCC	SNV	0.6769230769230768
MEL+RCC	Fusion gene	0.33076923076923076
MEL+RCC	INDEL	0.6076923076923078
MEL+RCC	combined	0.6769230769230768
MEL+RCC	SNV	0.9230769230769231
MEL+RCC	Fusion gene	0.40384615384615385
MEL+RCC	INDEL	0.49038461538461536
MEL+RCC	combined	0.9230769230769231
MEL+RCC	SNV	0.5
MEL+RCC	Fusion gene	0.7000000000000001
MEL+RCC	INDEL	0.4
MEL+RCC	combined	0.5
MEL+RCC	SNV	0.625
MEL+RCC	Fusion gene	0.4895833333333333
MEL+RCC	INDEL	0.7291666666666667
MEL+RCC	combined	0.6041666666666666
MEL+RCC	SNV	0.6333333333333333
MEL+RCC	Fusion gene	0.45
MEL+RCC	INDEL	0.725
MEL+RCC	combined	0.6166666666666666
MEL+RCC	SNV	0.6153846153846154
MEL+RCC	Fusion gene	0.6769230769230768
MEL+RCC	INDEL	0.46153846153846156
MEL+RCC	combined	0.6538461538461539
MEL+RCC	SNV	0.75
MEL+RCC	Fusion gene	0.40384615384615385
MEL+RCC	INDEL	0.4326923076923077
MEL+RCC	combined	0.7115384615384616
MEL+RCC	SNV	0.26041666666666663
MEL+RCC	Fusion gene	0.4833333333333333
MEL+RCC	INDEL	0.375
MEL+RCC	combined	0.1875
MEL+RCC	SNV	0.875
MEL+RCC	Fusion gene	0.4270833333333333
MEL+RCC	INDEL	0.6979166666666667
MEL+RCC	combined	0.875
MEL+RCC	SNV	0.6770833333333334
MEL+RCC	Fusion gene	0.4333333333333333
MEL+RCC	INDEL	0.4895833333333333
MEL+RCC	combined	0.6666666666666666
MEL+RCC	SNV	0.5692307692307692
MEL+RCC	Fusion gene	0.4307692307692308
MEL+RCC	INDEL	0.6692307692307692
MEL+RCC	combined	0.523076923076923
MEL+RCC	SNV	0.5625
MEL+RCC	Fusion gene	0.4166666666666667
MEL+RCC	INDEL	0.6666666666666666
MEL+RCC	combined	0.5208333333333334
MEL+RCC	SNV	0.673076923076923
MEL+RCC	Fusion gene	0.75
MEL+RCC	INDEL	0.5480769230769231
MEL+RCC	combined	0.673076923076923
MEL+RCC	SNV	0.7
MEL+RCC	Fusion gene	0.5333333333333334
MEL+RCC	INDEL	0.5499999999999999
MEL+RCC	combined	0.7166666666666667
MEL+RCC	SNV	0.7708333333333334
MEL+RCC	Fusion gene	0.5416666666666667
MEL+RCC	INDEL	0.6458333333333335
MEL+RCC	combined	0.75
MEL+RCC	SNV	0.676923076923077
MEL+RCC	Fusion gene	0.6230769230769231
MEL+RCC	INDEL	0.5538461538461539
MEL+RCC	combined	0.6615384615384615
MEL+RCC	SNV	0.7000000000000001
MEL+RCC	Fusion gene	0.26666666666666666
MEL+RCC	INDEL	0.7833333333333334
MEL+RCC	combined	0.7083333333333334
MEL+RCC	SNV	0.4230769230769231
MEL+RCC	Fusion gene	0.5192307692307692
MEL+RCC	INDEL	0.4903846153846154
MEL+RCC	combined	0.40384615384615385
MEL+RCC	SNV	0.8076923076923077
MEL+RCC	Fusion gene	0.5461538461538461
MEL+RCC	INDEL	0.375
MEL+RCC	combined	0.8076923076923077
MEL	SNV	0.38095238095238093
MEL	Fusion gene	0.5952380952380952
MEL	INDEL	0.5238095238095238
MEL	combined	0.38095238095238093
MEL	SNV	0.5
MEL	Fusion gene	0.27777777777777773
MEL	INDEL	0.5
MEL	combined	0.5
MEL	SNV	1
MEL	Fusion gene	0
MEL	INDEL	1
MEL	combined	1
MEL	SNV	0.9166666666666666
MEL	Fusion gene	1
MEL	INDEL	0.45833333333333337
MEL	combined	0.9166666666666666
MEL	SNV	0.33333333333333337
MEL	Fusion gene	0.5555555555555556
MEL	INDEL	0.3888888888888889
MEL	combined	0.33333333333333337
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.611111111111111
MEL	INDEL	0.6388888888888888
MEL	combined	0.611111111111111
MEL	SNV	0.7222222222222222
MEL	Fusion gene	0.6388888888888888
MEL	INDEL	0.4444444444444444
MEL	combined	0.7222222222222222
MEL	SNV	0.4444444444444445
MEL	Fusion gene	0.41666666666666663
MEL	INDEL	0.5555555555555556
MEL	combined	0.4444444444444445
MEL	SNV	0.75
MEL	Fusion gene	0.5
MEL	INDEL	0.7083333333333334
MEL	combined	0.75
MEL	SNV	0.75
MEL	Fusion gene	0.33333333333333337
MEL	INDEL	0.8333333333333334
MEL	combined	0.75
MEL	SNV	0.75
MEL	Fusion gene	0.5
MEL	INDEL	0.7083333333333334
MEL	combined	0.75
MEL	SNV	1
MEL	Fusion gene	0.8333333333333334
MEL	INDEL	0.5416666666666666
MEL	combined	1
MEL	SNV	0.5
MEL	Fusion gene	0.4444444444444445
MEL	INDEL	0.5555555555555556
MEL	combined	0.33333333333333326
MEL	SNV	0.888888888888889
MEL	Fusion gene	0.27777777777777773
MEL	INDEL	0.9722222222222222
MEL	combined	0.888888888888889
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.4444444444444444
MEL	INDEL	0.375
MEL	combined	0.6666666666666666
MEL	SNV	0.6111111111111112
MEL	Fusion gene	0.16666666666666666
MEL	INDEL	0.33333333333333337
MEL	combined	0.6111111111111112
MEL	SNV	0.7777777777777778
MEL	Fusion gene	0.861111111111111
MEL	INDEL	0.5277777777777778
MEL	combined	0.7777777777777778
MEL	SNV	0.7619047619047619
MEL	Fusion gene	0.28571428571428575
MEL	INDEL	0.6666666666666666
MEL	combined	0.7619047619047619
MEL	SNV	0.5555555555555555
MEL	Fusion gene	0.36111111111111105
MEL	INDEL	0.75
MEL	combined	0.5555555555555555
MEL	SNV	1
MEL	Fusion gene	0.9166666666666666
MEL	INDEL	0.75
MEL	combined	1
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.611111111111111
MEL	INDEL	0.6666666666666667
MEL	combined	0.6666666666666666
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.7222222222222222
MEL	INDEL	0.5555555555555556
MEL	combined	0.7222222222222222
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.41666666666666663
MEL	INDEL	0.6666666666666667
MEL	combined	0.6666666666666666
MEL	SNV	0.9444444444444445
MEL	Fusion gene	0.888888888888889
MEL	INDEL	0.8333333333333334
MEL	combined	0.888888888888889
MEL	SNV	0.8333333333333334
MEL	Fusion gene	0.5416666666666667
MEL	INDEL	0.875
MEL	combined	0.8333333333333334
MEL	SNV	0.4166666666666667
MEL	Fusion gene	0.5555555555555556
MEL	INDEL	0.16666666666666663
MEL	combined	0.4166666666666667
MEL	SNV	0.25
MEL	Fusion gene	0.3333333333333333
MEL	INDEL	0.5416666666666667
MEL	combined	0.16666666666666669
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.738095238095238
MEL	INDEL	0.45238095238095233
MEL	combined	0.6666666666666666
MEL	SNV	0.75
MEL	Fusion gene	0.16666666666666663
MEL	INDEL	0.9583333333333334
MEL	combined	0.75
MEL	SNV	0.888888888888889
MEL	Fusion gene	0.4444444444444444
MEL	INDEL	0.8055555555555556
MEL	combined	0.888888888888889
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.38888888888888884
MEL	INDEL	0.7222222222222222
MEL	combined	0.6666666666666666
MEL	SNV	0.5555555555555555
MEL	Fusion gene	0.888888888888889
MEL	INDEL	0.861111111111111
MEL	combined	0.5555555555555555
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.5
MEL	INDEL	0.75
MEL	combined	0.6666666666666666
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.38888888888888884
MEL	INDEL	0.75
MEL	combined	0.611111111111111
MEL	SNV	0.5714285714285714
MEL	Fusion gene	0.4285714285714286
MEL	INDEL	0.5
MEL	combined	0.5
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.5555555555555556
MEL	INDEL	0.6666666666666666
MEL	combined	0.6666666666666666
MEL	SNV	0.8333333333333334
MEL	Fusion gene	0.75
MEL	INDEL	0.7916666666666666
MEL	combined	0.75
MEL	SNV	0.6111111111111112
MEL	Fusion gene	0.5833333333333334
MEL	INDEL	0.3055555555555555
MEL	combined	0.6666666666666666
MEL	SNV	0.75
MEL	Fusion gene	0.25
MEL	INDEL	0.6666666666666666
MEL	combined	0.75
MEL	SNV	0.888888888888889
MEL	Fusion gene	0.38888888888888884
MEL	INDEL	0.36111111111111116
MEL	combined	0.861111111111111
MEL	SNV	0.5
MEL	Fusion gene	0.5833333333333334
MEL	INDEL	0.2916666666666667
MEL	combined	0.5
MEL	SNV	0.7142857142857143
MEL	Fusion gene	0.6428571428571429
MEL	INDEL	0.6785714285714286
MEL	combined	0.7857142857142857
MEL	SNV	0.8333333333333334
MEL	Fusion gene	0.3611111111111111
MEL	INDEL	0.5277777777777777
MEL	combined	0.888888888888889
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.6388888888888888
MEL	INDEL	0.6666666666666667
MEL	combined	0.6666666666666666
MEL	SNV	0.8333333333333334
MEL	Fusion gene	0.16666666666666669
MEL	INDEL	0.625
MEL	combined	0.8333333333333334
MEL	SNV	0.9444444444444445
MEL	Fusion gene	0.7222222222222222
MEL	INDEL	1
MEL	combined	0.9444444444444445
MEL	SNV	0.16666666666666669
MEL	Fusion gene	0.5
MEL	INDEL	0.125
MEL	combined	0.16666666666666669
MEL	SNV	0.7777777777777778
MEL	Fusion gene	0.4444444444444444
MEL	INDEL	0.75
MEL	combined	0.7777777777777778
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.5555555555555556
MEL	INDEL	0.7222222222222222
MEL	combined	0.5
MEL	SNV	0.5555555555555556
MEL	Fusion gene	0.611111111111111
MEL	INDEL	0.861111111111111
MEL	combined	0.611111111111111
MEL	SNV	0.5714285714285714
MEL	Fusion gene	0.5357142857142857
MEL	INDEL	0.3571428571428572
MEL	combined	0.5714285714285714
MEL	SNV	0.611111111111111
MEL	Fusion gene	0.5833333333333334
MEL	INDEL	0.7222222222222222
MEL	combined	0.611111111111111
MEL	SNV	0.7777777777777778
MEL	Fusion gene	0.5277777777777778
MEL	INDEL	0.5277777777777777
MEL	combined	0.7777777777777778
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.5833333333333334
MEL	INDEL	0.75
MEL	combined	0.75
MEL	SNV	0.9444444444444445
MEL	Fusion gene	0.8333333333333334
MEL	INDEL	0.6111111111111112
MEL	combined	0.9444444444444445
MEL	SNV	0.9166666666666666
MEL	Fusion gene	0.5
MEL	INDEL	0.7916666666666666
MEL	combined	0.9166666666666666
MEL	SNV	0.8333333333333334
MEL	Fusion gene	0.2777777777777778
MEL	INDEL	0.8055555555555556
MEL	combined	0.8333333333333334
MEL	SNV	0.75
MEL	Fusion gene	0.5
MEL	INDEL	0.75
MEL	combined	0.75
MEL	SNV	0.3333333333333333
MEL	Fusion gene	0.3333333333333333
MEL	INDEL	0.5277777777777778
MEL	combined	0.2777777777777778
MEL	SNV	0.4722222222222222
MEL	Fusion gene	0.5555555555555556
MEL	INDEL	0.4166666666666667
MEL	combined	0.4722222222222222
MEL	SNV	0.8333333333333334
MEL	Fusion gene	0.6388888888888888
MEL	INDEL	0.5
MEL	combined	0.8333333333333334
MEL	SNV	0.16666666666666669
MEL	Fusion gene	0.33333333333333337
MEL	INDEL	0.2916666666666667
MEL	combined	0.16666666666666669
MEL	SNV	0.611111111111111
MEL	Fusion gene	0.16666666666666663
MEL	INDEL	0.888888888888889
MEL	combined	0.611111111111111
MEL	SNV	0.8333333333333334
MEL	Fusion gene	0.6666666666666666
MEL	INDEL	0.5277777777777778
MEL	combined	0.888888888888889
MEL	SNV	0.6111111111111112
MEL	Fusion gene	0.6666666666666666
MEL	INDEL	0.4722222222222222
MEL	combined	0.6111111111111112
MEL	SNV	0.888888888888889
MEL	Fusion gene	0.5555555555555556
MEL	INDEL	1
MEL	combined	1
MEL	SNV	0.75
MEL	Fusion gene	0.2916666666666667
MEL	INDEL	0.6666666666666667
MEL	combined	0.75
MEL	SNV	1
MEL	Fusion gene	0.7222222222222222
MEL	INDEL	0.875
MEL	combined	1
MEL	SNV	0.25
MEL	Fusion gene	0.6666666666666666
MEL	INDEL	0.5
MEL	combined	0.25
MEL	SNV	0.6428571428571428
MEL	Fusion gene	0.4523809523809524
MEL	INDEL	0.47619047619047616
MEL	combined	0.6428571428571428
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.4444444444444444
MEL	INDEL	0.3611111111111111
MEL	combined	0.6666666666666666
MEL	SNV	0.6111111111111112
MEL	Fusion gene	0.5
MEL	INDEL	0.611111111111111
MEL	combined	0.6666666666666666
MEL	SNV	0.611111111111111
MEL	Fusion gene	0.5555555555555555
MEL	INDEL	0.5
MEL	combined	0.6111111111111112
MEL	SNV	0.5238095238095237
MEL	Fusion gene	0.47619047619047616
MEL	INDEL	0.738095238095238
MEL	combined	0.5238095238095237
MEL	SNV	1
MEL	Fusion gene	0.611111111111111
MEL	INDEL	0.888888888888889
MEL	combined	1
MEL	SNV	0.75
MEL	Fusion gene	0.6666666666666666
MEL	INDEL	0.8749999999999999
MEL	combined	0.75
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.5
MEL	INDEL	0.6666666666666666
MEL	combined	0.6666666666666666
MEL	SNV	0.8333333333333334
MEL	Fusion gene	0.5833333333333333
MEL	INDEL	0.75
MEL	combined	0.8333333333333334
MEL	SNV	0.3333333333333333
MEL	Fusion gene	0.5416666666666667
MEL	INDEL	0.25
MEL	combined	0.25
MEL	SNV	0.5833333333333334
MEL	Fusion gene	0.2777777777777778
MEL	INDEL	0.625
MEL	combined	0.5833333333333334
MEL	SNV	0.761904761904762
MEL	Fusion gene	0.4285714285714286
MEL	INDEL	0.35714285714285715
MEL	combined	0.761904761904762
MEL	SNV	0.9444444444444445
MEL	Fusion gene	0.5
MEL	INDEL	0.8055555555555556
MEL	combined	0.9444444444444445
MEL	SNV	0.4444444444444444
MEL	Fusion gene	0.5555555555555556
MEL	INDEL	0.27777777777777773
MEL	combined	0.4444444444444444
MEL	SNV	0.2222222222222222
MEL	Fusion gene	0.5555555555555556
MEL	INDEL	0.3611111111111111
MEL	combined	0.27777777777777773
MEL	SNV	1
MEL	Fusion gene	0.5833333333333334
MEL	INDEL	1
MEL	combined	1
MEL	SNV	0.6666666666666666
MEL	Fusion gene	0.5833333333333333
MEL	INDEL	0.5833333333333334
MEL	combined	0.6666666666666666
