Best_rank_MHCI_score,Best_rank_MHCII_score,rnaExpression,Pathogensimiliarity_MHCI_9mer,Pathogensimiliarity_MHCII,Selfsimilarity_MHCI,Selfsimilarity_MHCII,rnaVariantAlleleFrequency,Amplitude_MHCII_rank,Amplitude_MHCI_affinity,DAI_MHCI_affinity,Dissimilarity_MHCI,Generator_rate_MHCI,Generator_rate_MHCII,IEDB_Immunogenicity_MHCI,IEDB_Immunogenicity_MHCII,MixMHC2pred_best_rank,MixMHCpred_best_rank,PHBR_I,PHBR_II,vaxrank_binding_score,Hex_alignment_score_MHCI,Hex_alignment_score_MHCII,Priority_score,Recognition_Potential_MHCI_9mer,vaxrank_total_score,PRIME_best_rank,binary_response,id
88.675,16.17,8,0,0,0.06374420904161382,0.0033206436434624065,0.1038961038961039,0,0.15396,15818,1,0,29,-0.20101,-1.3188,93.02,59,78.039,99.9654,0,152,94,0,0,0,80,0,hugo_Pt1
99.159,98.91,3,0.99997,0,0.02673459734802519,0.11957742078070743,0.01030927835051546,8.5596,157.63,14975,1,1,0,0.50103,0.00684,99.99652,99.5,98.5501,99.9654,4.923,302,284,0.01023,157.63,0.15226,99.97,0,hugo_Pt1
97.6,98.07,1,0.99239,0.99239,0.011902839563946999,0.190662345849254,0.00476190476190476,1.4352,0.59579,9582.8,1,0,0,-0.114,-0.301,97.89,97,94.9877,99.9654,0,178,364,4.3e-4,0.59125,0,98,0,hugo_Pt1
99.631,80.25,4,0.5,0,0.0374060356339474,0.18109984153948722,0.03571428571428571,2.3408,2.7953,430.38,1,1,0,-0.18588,0.08776,79.8,99.5,98.9997,66.312,0.8246,224,295,0.02678,1.3976,0.1178,98,0,hugo_Pt10
99.875,98.28,2,0,0,0.06044082240867521,0.019403642401588428,7.9936051159072e-4,0.99419,33.078,905.25,0.99745,2,0,0.12038,-0.44839,98.39,99.6,99.71171,96.1933,6.049,182,135,6.8e-4,0,0.00967,99.8,0,hugo_Pt10
96.161,94.44,2,0,0,0.08449181314749021,0.2288488818642599,1,1.1457,0.15229,8891.9,1,0,0,-0.2094,-0.2053,91.83,95,94.393,87.958,0,180,221,1e-4,0,0,95,0,hugo_Pt10
99.478,97.81,1,0,0,0.11017147652797199,0.12187835500197686,0.01612903225806451,39.589,0.76843,-58.32,0.99618,0,0,0.1074,0.25547,97.95,98,98.6644,92.7873,0.53473,161,200,0.01151,0,0.00862,99.7,0,hugo_Pt10
99.997,99.34,27,0,0.99239,0.0553889863632564,0.15999111678391664,1,77.455,20.657,67.73,1,1,4,-0.2039,0.05696,98.3,99.98,99.99101,98.0116,1.0979,135,229,0.93748,0,29.644,99.98,0,hugo_Pt10
99.997,99.34,30,0,0.99239,0.0553889863632564,0.15999111678391664,1,77.455,20.657,67.73,1,3,4,-0.2039,0.05696,98.3,99.98,99.99101,98.078,3.1261,135,229,0.93748,0,93.785,99.98,0,hugo_Pt10
99.108,99.78,3,6e-5,0.50003,0.06068134685180915,0.17361395329975038,0.00161030595813204,76.727,16.864,1452.8,1,0,7,-0.06133,0.31422,99.876,95,97.741,99.46805,0.95692,241,218,0.0016,3e-5,0.00462,92,0,hugo_Pt10
99.108,99.83,0,6e-5,0.00773,0.06068134685180915,0.16320201583542526,0,295.41,16.864,1452.8,1,0,6,-0.06133,0.24952,99.847,95,97.741,99.5309,0.95692,241,218,0,3e-5,0,93,0,hugo_Pt10
99.94,96.81,0,0,0,0.05487051583465663,0.1998101262471259,0,1.837,3.4323,41.52,1,1,0,0.2397,0.10736,99.566,99.7,99.86229,91.731,4.4191,143,390,0,0,0,99.3,0,hugo_Pt10
99.955,94.32,1,0,0,0.0832275997113966,0.1665525868479697,0.00297619047619047,14.798,9.0723,399.35,1,5,0,0.04176,-0.18498,98.13,99.8,99.89889,85.925,7.2675,164,229,0.00227,0,0.02163,99.8,0,hugo_Pt10
98.362,97.74,2,0,0,0.054317092007560186,0.025641198411296418,0.003690036900369,29.239,2.8905,544.37,1,1,0,-0.24882,-0.17549,99.111,98,97.9639,94.0222,0.78192,172,281,0.00306,0,0.00577,98,0,hugo_Pt10
99.301,92.12,0,0,0,0.039634794202846435,0.1939774318276507,0,1.9061,0.45750999999999997,414.85,1,0,0,-0.19922,-0.54383,89.6,98,98.2457,85.833,0,137,200,0,0,0,97,0,hugo_Pt10
99.301,96.77,0,0,0,0.039634794202846435,0.18383450292166092,0,19.337,0.38243,-1052.7,1,0,0,-0.41811,-0.71998,96.43,98,98.4968,92.7928,1e-5,161,249,0,0,0,97,0,hugo_Pt10
99.301,96.77,12,0,0.5,0.039634794202846435,0.18600608021873954,1,19.337,1.8012,83.1,1,0,0,-0.13772,-0.00714,98.73,98,98.6877,93.5698,1.2049,165,246,0.8739,0,14.459,99.94,0,hugo_Pt10
99.018,99.37,2,6e-5,6e-5,0.06149884203734002,0.19590096345009778,0.03571428571428571,31.254,10.819,18386,1,0,3,-0.09546,0.21944,94.08,97,98.307,96.9087,1.1652,171,305,0.02567,1e-5,0.08323,99.5,0,hugo_Pt10
96.432,16.17,5,0,0,0.17399400446572877,0.0033206436434624065,0.04807692307692308,0,0.47971,756.55,0.5,0,29,-0.33609,-1.3188,20,88,90.8981,99.9654,0,127,94,2e-5,0,0,0,0,hugo_Pt10
99.404,99.24,1,0,0,0.06321548720006798,0.1813721759594198,1.6053941242575e-4,9.7895,4.1085,312.13,1,0,4,-0.02429,-0.3742,92.14,98,99.04162,97.6232,0.99035,197,267,9e-5,0,1.6e-4,99.6,0,hugo_Pt10
99.194,89.21000000000001,2,0,0,0.06045817026002276,0.15436774222184202,0.00201816347124117,2.9759,0.19656,-5242.6,1,0,0,-0.36653,-0.95545,92.56,99.5,98.1969,99.9654,0,169,238,0.00146,0,0,98,0,hugo_Pt12
85.984,92.34,11,0.00761,0.00761,0.06693266535736564,0.19123963053029847,0.06043956043956044,7.1253,0.13966,773.97,1,0,0,0.21522,0.04588,85.2,82,80.812,99.9654,0,217,357,0,9.8e-4,0,60,0,hugo_Pt12
99.832,86.05,0,0,0.99239,0.1029633105123875,0.012317982720172815,0,0.99642,0.52284,-100.57,1,0,0,0.07975,0.09614,97.05,99.8,99.3628,99.9654,0.78523,255,238,0,0,0,99.8,0,hugo_Pt12
99.832,86.05,0,0,0.99239,0.1029633105123875,0.012317982720172815,0,0.99642,0.52284,-100.57,0.67335,0,0,0.07975,0.09614,97.05,99.8,99.3628,99.9654,0.78523,255,238,0,0,0,99.8,0,hugo_Pt12
99.832,86.05,0,0,0.99239,0.1029633105123875,0.012317982720172815,0,0.99642,0.52284,-100.57,1,0,0,0.07975,0.09614,97.05,99.8,99.3628,99.9654,0.78523,255,238,0,0,0,99.8,0,hugo_Pt12
99.832,86.05,0,0,0.99239,0.1029633105123875,0.012317982720172815,0,0.99642,0.52284,-100.57,0.99752,0,0,0.07975,0.09614,97.05,99.8,99.3628,99.9654,0.78523,255,238,0,0,0,99.8,0,hugo_Pt12
99.832,86.05,0,0,0.99239,0.1029633105123875,0.012317982720172815,0,0.99642,0.52284,-100.57,1,0,0,0.07975,0.09614,97.05,99.8,99.3628,99.9654,0.78523,255,238,0,0,0,99.8,0,hugo_Pt12
99.832,86.05,0,0,0.99239,0.1029633105123875,0.012317982720172815,0,0.99642,0.52284,-100.57,1,0,0,0.07975,0.09614,97.05,99.8,99.3628,99.9654,0.78523,255,238,0,0,0,99.8,0,hugo_Pt12
99.832,86.05,0,0,0.99239,0.1029633105123875,0.012317982720172815,0,0.99642,0.52284,-100.57,1,0,0,0.07975,0.09614,97.05,99.8,99.3628,99.9654,0.78523,255,238,0,0,0,99.8,0,hugo_Pt12
99.832,86.05,0,0,0.99239,0.1029633105123875,0.012317982720172815,0,0.99642,0.52284,-100.57,1,0,0,0.07975,0.09614,97.79,99.8,99.42853,99.9654,0.95499,255,238,0,0,0,99.8,0,hugo_Pt12
99.832,86.05,0,0,0.99239,0.1029633105123875,0.012317982720172815,0,0.99642,0.52284,-100.57,0.99847,0,0,0.07975,0.09614,97.05,99.8,99.3628,99.9654,0.78523,255,238,0,0,0,99.8,0,hugo_Pt12
99.837,95.7,0,0,0,0.07795392031569959,0.1954585285196242,0,19.712,2.2587,401.18,0.6741699999999999,0,0,-0.12882,0.19806000000000001,96.5,98,99.2182,99.9654,0.74552,156,411,0,0,0,99.4,0,hugo_Pt12
99.793,43.26,2,0,0.00767,0.179014741055037,0.3001996030478743,0.0196078431372549,1.6558,0.80987,-31.88,1.7999999999995797e-4,0,0,-0.07695,0.09263,96.27,99.4,98.8699,99.9654,0.181,160,182,0.01861,0,0.0071,99.7,0,hugo_Pt12
99.668,98.64,0,1,1,0.07460621097719677,0.18566316975237285,0,23.735,0.06353,-4191.6,1,1,0,-0.01202,-0.04962,97.59,99.8,98.542,99.9654,0,159,350,0,0.25289,0,99.93,0,hugo_Pt12
98.614,98.84,0,0.5,0.00767,0.07657593830757736,0.1818584268801341,0,73.612,0.37421,14721,0.99893,0,0,0.11661,0.15375,98.85,95,95.5472,99.9654,0,271,166,0,0.1871,0,97,0,hugo_Pt12
99.755,99.23,156,0,6e-5,0.0634618507942698,0.20638746277630682,0.12197028928850664,1.1039,0.56944,13575,1,0,2,-0.05406,0.13248,98.14,96,98.7443,99.9654,0,120,178,0.12195,0,0,98,0,hugo_Pt12
99.223,93.32,0,0,0,0.1111331714685524,0.18880800543973852,0,4.6856,0.76204,244.26,1,0,0,0.15713,0.29937,97.99,98,97.5893,99.9654,5.3e-4,168,284,0,0,0,99.8,0,hugo_Pt12
99.77,97.85,2,0,0,0.06162040488515019,0.21581388110594202,0.00333889816360601,0.64651,2.6046,1455.7,1,0,0,-0.06986,-0.1758,97.01,99.8,99.35244,99.9654,0.37978,195,333,0.00282,0,0.00254,99.8,0,hugo_Pt12
99.833,94.36,1,0,0,0.06714042843549961,0.16344989758787887,6.7750677506775e-4,3.4007,0.78849,74.64,1,0,0,0.02061,0.583,97.22,98,99.15714,99.9654,0.0071,180,244,4.8e-4,0,0,99.7,0,hugo_Pt12
84.023,81.9,0,1,0.5,0.025376967540786,0.0210853802873332,0,0.98564,0.10091,6859.8,1,0,0,-0.49748,-0.74805,97.3,89,75.485,99.9654,0,149,278,0,280.4,0,80,0,hugo_Pt12
84.023,85.53,0,1,0.5,0.025376967540786,0.0210853802873332,0,1.0159,0.10091,6859.8,0.99239,0,0,-0.49748,-0.74805,97.3,89,75.485,99.9654,0,149,278,0,280.4,0,80,0,hugo_Pt12
99.657,99.41,8,0.00761,0.00761,0.06017651766027576,0.2006418039623602,0.2222222222222222,2.5085,0.85673,16.89,0.50787,0,2,-0.11248,0.01908,99.9193,98,99.1196,99.9654,0.13641,203,210,0.22215,0.00652,0.2425,99.6,0,hugo_Pt12
99.726,94.98,0,0,6e-5,0.0794254735437322,0.17010074987101909,0,0.87251,0.4164,-930.16,0.99997,0,0,-0.04008,0.02532,99.839,98,98.852,99.9654,1e-5,171,232,0,0,0,99.93,0,hugo_Pt12
99.95,99.54,1,0,6e-5,0.08343365724777518,0.22895200590052078,0.01612903225806451,37.022,7.2859,944.45,1,0,2,0.22089,0.223,99.859,99.98,99.81549,99.9654,2.0228,262,192,0.01152,0,0.03263,99.93,1,hugo_Pt13
99.95,96.02,2,0,0,0.08343365724777518,0.17233071686335721,0.03174603174603174,19.791,3.4948,3200.8,0.67665,0,0,-0.01694,-0.23534,98.17,99.98,99.81155,99.9654,0.31413,300,195,0.02869,0,0.01994,99.93,1,hugo_Pt13
99.711,85.89,2,1,1,0.08407510562077403,0.1931985779749258,0.02439024390243902,4.3997,0.39431,-94.89,2.0000000000020002e-5,0,0,0.12292,0.11479,99.661,98,99.2574,99.9654,2.5179,183,250,0.01763,0.39431,0.12282,99.4,1,hugo_Pt13
99.933,96.5,3,0,0,0.03593979226801425,0.0677978476354576,0.0048076923076923,1.2343,1.747,56.71,1,1,0,0.16626,-0.09406,99.9898,99.7,99.81147,99.9654,9.3259,216,151,0.00359,0,0.13451,99.8,1,hugo_Pt13
99.642,96.5,2,0.99239,0,0.0390066324896966,0.0677978476354576,0.00321543408360128,1.2343,16.99,18440,1,1,0,-0.29366,-0.09406,99.9898,99,99.20276,99.9654,3.0027,207,151,0.0031,9.2621,0.01931,99.6,1,hugo_Pt13
99.874,90.32,4,0,0,0.026254432831597008,0.17859916602351078,0.0035778175313059,3.0692,1.3715,21.78,0.99998,0,0,0.21766,0.40405,93.44,96,99.55094,99.9654,1.8612,73,325,0.00179,0,0.02664,99.3,1,hugo_Pt13
98.489,98.68,0,0,1,0.03347848044495261,0.02806824306939082,0,26.508,2.0082,363.66,1,0,0,0.19156,-0.40038,97.68,99,95.9301,99.9654,1.1213,164,201,0,0,0,99,1,hugo_Pt13
99.69,98.68,0,0,0,0.019252239571327157,0.14718448532721962,0,26.508,2.0082,363.66,1,0,0,0.19156,-1.0855,99.341,99.4,99.26892,99.9654,1.1221,164,349,0,0,0,99.3,1,hugo_Pt13
67.5,99.76,0,0,0.66667,0.08545110090816355,0.3163924634585005,0,343.38,0.10539,-14358,1,0,1,0.26477,0.44427,99.9836,39,56.309,99.9654,0,212,276,0,0,0,0,1,hugo_Pt13
97.164,99.86,1,0,0.66667,0.11529868613664429,0.3163924634585005,2.3201856148491e-4,203.07,0.4023,3673.6,0.8,0,3,0.00486,0.44427,99.9836,89,95.0244,99.9654,0,175,276,0,0,0,97,1,hugo_Pt13
99.982,91.58,7,0,0.99239,0.16849695279310828,0.24432822372684437,0.02766798418972332,9.6366,0.81821,-2.11,0.03746000000000005,5,0,0.07424,0.43354,99.451,99.97,99.95579,99.9654,6.9248,252,360,0.02594,0,1.3412,99.99,1,hugo_Pt13
99.085,99.31,4,0,0,0.04497361711670922,0.2159515376515504,0.03361344537815126,52.551,1.1666,4047,1,0,1,-0.28632,-0.61277,99.002,94,97.194,99.9654,6e-5,75,242,0.02594,0,1e-5,96,1,hugo_Pt13
99.607,92.63,0,0,0,0.08796940902960015,0.1915765499130596,0,3.4844,9.7498,14651,0.99999,1,0,-0.02492,0.04584,99.197,98,98.9018,99.9654,0.95653,88,218,0,0,0,99.7,1,hugo_Pt13
99.607,92.63,0,0,0,0.08796940902960015,0.1915765499130596,0,3.4844,9.7498,14651,0.99239,1,0,-0.02492,0.04584,99.197,98,98.9018,99.9654,0.95653,88,218,0,0,0,99.7,1,hugo_Pt13
99.607,92.63,0,0,0,0.08796940902960015,0.1915765499130596,0,3.4844,9.7498,14651,1,1,0,-0.02492,0.04584,99.197,98,98.9018,99.9654,0.95653,88,218,0,0,0,99.7,1,hugo_Pt13
99.607,92.63,0,0,0,0.08796940902960015,0.1915765499130596,0,3.4844,9.7498,14651,1,1,0,-0.02492,0.04584,99.197,98,98.9018,99.9654,0.95653,88,218,0,0,0,99.7,1,hugo_Pt13
99.607,92.63,0,0,0,0.08796940902960015,0.1915765499130596,0,3.4844,9.7498,14651,1,1,0,-0.02492,0.04584,99.197,98,98.9018,99.9654,0.95653,88,218,0,0,0,99.7,1,hugo_Pt13
99.607,92.63,0,0,0,0.08796940902960015,0.1915765499130596,0,3.4844,9.7498,14651,1,1,0,-0.02492,0.04584,99.197,98,98.9018,99.9654,0.95653,88,218,0,0,0,99.7,1,hugo_Pt13
99.607,92.63,0,0,0,0.08796940902960015,0.1915765499130596,0,3.4844,9.7498,14651,1,1,0,-0.02492,0.04584,99.197,98,98.9018,99.9654,0.95653,88,218,0,0,0,99.7,1,hugo_Pt13
99.607,92.63,0,0,0,0.08796940902960015,0.1915765499130596,0,3.4844,9.7498,14651,1,1,0,-0.02492,0.04584,99.197,98,98.9018,99.9654,0.95653,88,218,0,0,0,99.7,1,hugo_Pt13
99.607,92.63,0,0,0,0.08796940902960015,0.1915765499130596,0,3.4844,9.7498,14651,1,1,0,-0.02492,0.04584,99.197,98,98.9018,99.9654,0.95653,88,218,0,0,0,99.7,1,hugo_Pt13
99.607,92.63,0,0,0,0.08796940902960015,0.1915765499130596,0,3.4844,9.7498,14651,1,1,0,-0.02492,0.04584,99.197,98,98.9018,99.9654,0.95653,88,218,0,0,0,99.7,1,hugo_Pt13
99.607,92.63,0,0,0,0.08796940902960015,0.1915765499130596,0,3.4844,9.7498,14651,1,1,0,-0.02492,0.04584,99.197,98,98.9018,99.9654,0.95653,88,218,0,0,0,99.7,1,hugo_Pt13
99.786,99.82,21,0,0,0.10955122637719195,0.18977512129641305,0.3181818181818182,32.111,2.4778,111.6,0.99628,1,4,-0.11921,0.20708,99.9678,99.2,99.37193,99.9654,3.4213,157,249,0.31809,0,22.86,99.8,1,hugo_Pt13
98.48,96.79,3,0,0,0.10296658855935681,0.16399209732898867,0.05263157894736842,1.2118,0.53736,864.03,1,0,0,0.21512,0.37578,99.765,95,95.6817,99.9654,0,180,187,0.04647,0,0,99.93,1,hugo_Pt13
99.603,93.9,8,0,0,0.14683191684469743,0.23085816394098113,1,3.3902,7.9841,4546.1,1,0,0,-0.0651,0.03696,94.66,98,98.322,99.9654,0.73099,193,313,0.93916,0,5.8479,99.92,1,hugo_Pt13
99.726,99.66,0,6e-5,0.50001,0.036448046915261156,0.25639515092595533,0,254.94,0.67135,390.96,1,0,3,-0.24057,0.03571,99.9892,98,98.6203,99.9654,1e-5,166,255,0,2e-5,0,99.6,1,hugo_Pt13
99.293,91.89,2,0.5,0.5,0.08167295922285256,0.1797995344575437,0.00115942028985507,3.5142,1.1459,7.15,1,1,0,0.2086,0.25068,98.02,99.1,98.7634,99.9654,2.1013,191,152,9.8e-4,0.4378,0.00487,98,1,hugo_Pt13
99.893,99.24,2,0.99239,0,0.12473529572986075,0.19323402434223236,0.00865800865800865,23.868,0.26222,-18.66,1,6,1,0.23422,0.04296,99.9883,99.4,99.75556,99.9654,17.76,178,324,0.0073,0.26022,0.30753,99.97,1,hugo_Pt13
99.893,99.24,2,0.99239,0,0.12473529572986075,0.19323402434223236,0.00561797752808988,23.868,0.26222,-18.66,1,6,1,0.23422,0.04296,99.9883,99.4,99.73773,99.9654,16.614,178,324,0.00474,0.26022,0.18668,99.97,1,hugo_Pt13
99.977,98.56,0,0,0,0.09533717760376303,0.17778661010515495,0,16.229,1.2509,2.59,1,4,0,0.43022,0.2072,98.75,99.7,99.91625,99.9654,5.3614,192,269,0,0,0,99.99,1,hugo_Pt13
99.977,98.68,0,0,1,0.09533717760376303,0.18198397304566838,0,21.159,1.2509,2.59,0.99272,8,0,0.43022,-0.02891,99.042,99.7,99.91506,99.9654,7.2556,192,219,0,0,0,99.99,1,hugo_Pt13
99.754,96.74,0,0,0,0.0998963548799583,0.17778661010515495,0,29.141,2.3731,2879.4,0.99994,0,0,0.03415,0.2072,98.75,99.4,99.3767,99.9654,0.09276,145,269,0,0,0,99.6,1,hugo_Pt13
99.76,96.74,0,4.1e-4,0,0.09565135351512044,0.17778661010515495,0,29.141,3.5696,5013.7,1,1,0,0.07135,0.2072,98.8,99.4,99.4514,99.9654,0.41055,174,269,0,0.00147,0,99.99,1,hugo_Pt13
99.965,99.1,2,0,0,0.09035728977453261,0.22314190160260905,0.08695652173913042,39.222,9.7356,210.64,1,4,2,0.14122,-0.19661,98.82,99.9,99.90604,97.8529,9.5181,218,178,0.07931,0,1.6553,99.96,0,hugo_Pt14
99.403,87.11,5,0,0.5,0.08174501895144759,0.24073111943575898,0.00970873786407766,4.1909,0.42093,18917,0.99239,0,0,-0.0195,0.00755,95.12,98,98.1584,69.85900000000001,0,170,387,0.00759,0,0,97,0,hugo_Pt14
99.966,99.39,2,0,0,0.06956617917188757,0.19813662112806707,1,24.131,24.288,9272.5,0.99852,0,2,-0.44994,-0.48727,99.9098,99.91,99.84148,97.2033,2.577,180,227,0.72304,0,5.154,99.8,0,hugo_Pt14
99.781,99.4,0,0,0,0.15273529429585309,0.1922413315806324,0,8.5667,0.70987,-33.42,1,0,1,-0.04528,-0.12534,99.9443,98,99.46385,97.9192,1.0967,144,302,0,0,0,99.96,0,hugo_Pt14
98.739,74.78,2,1,1,0.14672375790922787,0.1434693606914187,0.00840336134453781,0.7383,3.1004,12348,1,0,0,0.10582,-0.17254,99.643,97,96.5646,55.517,0.05108,167,152,0.0079,1.3573,8.6e-4,99.95,0,hugo_Pt14
99.956,98.33,4,0.99999,0.99999,0.1237128061335514,0.186634484248555,0.01020408163265305,13.784,21.773,288.33,1.7999999999995797e-4,1,0,0.18038,0.24983,99.619,99.93,99.79723,94.7498,2.8596,150,230,0.00988,18.732,0.11672,99.99,0,hugo_Pt14
99.637,92.92,1,0.00761,0.00761,0.06958965053530042,0.2289146999468471,0.0048780487804878,4.0805,0.27591,-2181.3,1,0,0,0.07672,-0.25627,65.5,98,99.13144,74.461,0,234,239,0.00285,0.00191,0,99.5,0,hugo_Pt14
99.055,90.39,0,0,0,0.12281814771333688,0.1636193732495328,0,0.69615,7.1404,27924,0.99999,0,0,-0.43922,-0.81633,90.34,99.1,96.9113,64.467,0.79352,161,192,0,0,0,99.6,0,hugo_Pt14
98.618,80.28999999999999,16,0,0,0.11563113806175873,0.1657964393050414,0.0136869118905047,2.8635,0.39802,-1001,1,0,0,-0.00208,-0.07561,90.55,98,97.1146,71.036,0,143,240,0.01268,0,0,97,0,hugo_Pt14
99.433,81.98,3,0,0,0.046093635872610395,0.1945321378219279,0.01023890784982935,1.1049,1.0744,356.91,0.015120000000000022,0,0,0.1664,0.56543,99.877,98,98.9106,59.143,0.05262,145,231,0.01017,0,0.00162,99.8,0,hugo_Pt14
98.474,99.98,0,0,0,0.11691027126922793,0.14116039602496644,0,6,4.3384,4749.4,1,0,4,-0.14733,-0.06217,99.124,97,97.0707,99.78681,0.34192,139,240,0,0,0,98,0,hugo_Pt14
97.69200000000001,93.81,35,0,0,0.1283404165184312,0.19385166599908032,0.16826923076923078,8.895,0.62434,5774.4,1,0,0,-0.11198,0.23462,97.34,96,95.0543,83.023,0,169,213,0.02659,0,0,99.5,0,hugo_Pt14
99.798,98.65,3,0,0,0.1159960196172084,0.17492982462472817,0.00519930675909878,15.911,5.1906,9498.6,0.99619,0,0,-0.05345,-0.2692,98.88,98,98.999,96.1273,0.32255,253,292,0.00515,0,0.00503,98,0,hugo_Pt14
99.973,99.59,1,0,0.99244,0.10395169554649841,0.08012559122914942,0.00177619893428063,3.7073,2.5684,4.96,1,1,3,0.09244,0.23124,99.044,99.8,99.86016,97.8318,2.1727,138,397,0.00131,0,0.00386,99.99,0,hugo_Pt14
99.902,99.29,0,1,0.99997,0.10082150167170367,0.23992927013657417,0,19.549,2.0615,191.41,1,0,1,0.18155,0.15286,99.9688,99.5,99.72005,96.7085,5.3393,259,201,0,2.0615,0,99.95,0,hugo_Pt14
99.844,99.9,11,0,0,0.08946166281835499,0.0162049253990888,0.08661417322834647,1,4.2107,4987.9,1,1,7,0.05331,-0.02449,99.803,99.4,99.43493,99.66915,0.30685,150,275,0.08613,0,0.29235,99.4,0,hugo_Pt14
99.844,98.6,11,0,0,0.08946166281835499,0.1912394170851579,0.0763888888888889,1.6357,4.2107,4987.9,1,1,0,0.05331,0.3698,98.74,99.4,99.36847,96.599,0.30649,150,294,0.07596,0,0.25754,99.1,0,hugo_Pt14
98.5,94.8,2,0,0,0.13280468372276477,0.2632205826711288,0.00589970501474926,1.2058,2.3344,2965.4,1,0,0,-0.10208,-0.09057,93.6,93,96.1739,86.07,0.06997,174,249,0.00525,0,8.3e-4,91,0,hugo_Pt14
93.837,88.05,2,0,6e-5,0.06990860741072735,0.1511054229751495,7.1250445315283e-4,2.4385,0.44602,-743.41,1,0,0,0.15372,-0.28196,99.058,88,91.2728,75.305,0,243,285,0,0,0,95,0,hugo_Pt14
99.974,94.94,2,0,0,0.08488357004543878,0.19750589191358692,0.04651162790697674,0.04941,6.3056,43.22,1,3,0,0.00756,-0.1774,99.285,99.8,99.87894,86.404,9.9163,175,299,0.04203,0,0.92245,99.96,0,hugo_Pt14
96.696,95.33,2,0,0,0.09146801064021282,0.166405661574354,0.05714285714285713,10.715,0.55382,-258.47,1,0,0,-0.01915,0.03525,97.3,93,95.6955,85.633,0.10285,153,185,7e-5,0,0.01175,97,0,hugo_Pt14
99.758,99.25,0,0,0,0.181159405163418,0.20577207417451093,0,36.04,160.34,44451,0.75002,1,4,-0.08395,0.17333,99.708,99.2,99.47186,96.4725,2.6033,173,250,0,0,0,99.8,0,hugo_Pt14
99.687,95.24,0,6e-5,0.99998,0.12399063606898741,0.290903982255843,0,19.252,1.3881,162.35,1,0,0,-0.12009,0.33078,95.67,98,98.7734,78.89099999999999,0.89169,226,240,0,8e-5,0,99.8,0,hugo_Pt14
