Best_rank_MHCI_score,Best_rank_MHCII_score,rnaExpression,Pathogensimiliarity_MHCI_9mer,Pathogensimiliarity_MHCII,Selfsimilarity_MHCI,Selfsimilarity_MHCII,rnaVariantAlleleFrequency,Amplitude_MHCII_rank,Amplitude_MHCI_affinity,DAI_MHCI_affinity,Dissimilarity_MHCI,Generator_rate_MHCI,Generator_rate_MHCII,IEDB_Immunogenicity_MHCI,IEDB_Immunogenicity_MHCII,MixMHC2pred_best_rank,MixMHCpred_best_rank,PHBR_I,PHBR_II,vaxrank_binding_score,Hex_alignment_score_MHCI,Hex_alignment_score_MHCII,Priority_score,Recognition_Potential_MHCI_9mer,vaxrank_total_score,PRIME_best_rank,binary_response,id
97.176,93.99,4.79465273691,0,0.99994,0.05032106664743097,0.17466973425645438,0.183,4.6556,2.4506,233.29,1,0,0,0.1848,0.08334,97.46,94,95.6637,89.688,0.89839,224,309,0.00242,0,0.78827,80,0,hugo_Pt10
96.797,12.590000000000003,0.107433997567,0,0,0.050264825926937595,0.0038631988156427877,0,0,0.3025,-163.45,1,0,45,0.06119,-1.1756,75.8,94,93.9097,100,1.1034,195,112,2e-5,0,0,99.3,0,hugo_Pt10
98.642,70.91,0.107433997567,0,0,0.04977864090472317,0.05921575913313237,0,0.47439,0.3025,-163.45,1,0,0,0.06119,0.2274,89.2,98,97.5025,57.306,1.1034,195,175,0.01553,0,0,99.5,0,hugo_Pt10
92.885,91.91,11.149873758699998,0,0.99994,0.09854138539922597,0.1450888926750019,0.049,0.82695,0.10201,-4503.4,1,0,0,-0.08888,-0.0565,93.38,97,83.08500000000001,76.059,0,241,171,0,0,0,70,0,hugo_Pt10
99.82,99.51,0.618294523199,0.00761,0.99618,0.13530773801516083,0.23166399366690105,0.33299999999999996,37.429,3.0621,204.4,1,1,5,-0.1718,0.21356,96.88,98,99.53046,97.0791,3.2857,187,229,0.08248,0.10545,0.67649,99.91,0,hugo_Pt10
97.694,99.45,0.110419851805,0,0,0.0708259685856788,0.008307702622375013,0.33299999999999996,1,0.22171,27736,1,0,3,0.12867,0.61819,85.5,99.7,93.7569,97.503,0,204,337,0.00515,0,0,94,0,hugo_Pt10
98.089,95.95,2.27612766083,0,0,0.05332180394545405,0.1391135148493028,0.05599999999999999,21.919,0.65655,-148.42,0.99619,0,0,-0.0838,0.07961,96.96,96,96.2894,100,0.0019,135,297,0.01448,0,2.4e-4,99.6,0,hugo_Pt12
98.941,73.87,10.3437760919,0,0,0.19334974800404725,0.2848166341789785,0.229,1.6116,0.29618,25971,1,0,0,-0.06596,0.26504,88.4,96,97.0673,100,0,214,233,0.42717,0,0,98,0,hugo_Pt12
95.717,93.95,104.908954279,0,0,0.08176862933371243,0.18079353225513428,0.511,0.56033,0.24843,-156.36,1,0,0,0.22413,-0.06388,98.69,91,92.9941,100,0,195,162,0,0,0,80,0,hugo_Pt12
99.517,86.74,0.00982924385574,0.00761,0.00761,0.07457275473733538,0.16204510031095165,0,4.7134,0.14206,-198.73,1,0,0,-0.12701,0.0509,98.99,99.5,99.41469,100,1.3529,224,235,2.7e-4,0.00108,0,99.8,0,hugo_Pt12
99.684,99.23,7.24029479758,0,0.99994,0.1025839142671221,0.16151468792420853,0.183,1.3117,63.297,1727.6,0.99998,3,1,-0.12659,-0.04515,99.9402,98,99.09265,100,5.0876,101,241,0.1161,0,6.7409,99.96,1,hugo_Pt13
98.734,94.01,372.902213127,0,6e-5,0.06023758981324445,0.18829819357871413,0.042,14.124,1.7741,2928.9,0.99999,0,0,0.15461,0.288,99.468,98,97.7635,100,0.0256,164,189,0.28325,0,0.40101,99.6,1,hugo_Pt13
99.963,97.7,3.41389375829,0.99994,0.99994,0.09308535720904476,0.3079759806322605,0.02899999999999999,32.339,3.2517,3202.2,0.99622,1,0,-0.07246,0.04464,99.573,99.7,99.78536,100,0.24001,124,224,0.12952,3.2515,0.02376,99.8,1,hugo_Pt13
99.662,98.67,0.348383889411,0,0,0.0744406594200584,0.16141870901833788,0.33299999999999996,0.71429,1.0846,21.1,0.99847,0,0,0.047,0.07994,99.886,96,98.1885,100,1.2513,256,292,0.0414,0,0.14516,99.3,1,hugo_Pt13
99.812,12.590000000000003,1.9213891589400005,0,0,0.11334816010936,0.0038631988156427877,0.08333333333330001,0,2.0626,168.04,1,0,45,0.3392,-1.1756,78.2,97,99.19701,100,0.88633,227,112,0.1907,0,0.14192,99.99,1,hugo_Pt13
98.343,12.590000000000003,8.38375892867,6e-5,0,0.08359544292785404,0.0038631988156427877,0.00858895705521,0,0.28725,8370,1,0,45,0.31888,-1.1756,95.56,97,96.423,100,0,189,112,0.13378,2e-5,0,99.8,0,hugo_Pt14
99.759,12.590000000000003,0,0,0,0.05304897302399836,0.0038631988156427877,0,0,1.5462,187.45,0.015120000000000022,2,45,-0.15526,-1.1756,96.89,99.1,98.8267,100,1.2299,209,112,0,0,0,99.8,0,hugo_Pt14
99.058,92.96,0.00378308624201999,0,0,0.08744791805801844,0.1964216233269217,0,3.5852,0.41635,21317,0.99997,0,0,-0.31666,-0.63426,90.56,95,97.4058,84.89,0,158,221,6.7e-4,0,0,92,0,hugo_Pt14
99.951,99.88,1.07232640843,0,6e-5,0.11133892056076156,0.1796155477921627,0.373,8.1667,30.114,741.15,1,5,12,-0.16337,0.10069,99.187,99.8,99.75823,99.30721,10.183,199,351,0.06736,0,4.073,99.96,0,hugo_Pt14
98.992,12.590000000000003,0,0,0,0.032817751579870436,0.0038631988156427877,0,0,0.79575,984.9,0.022950000000000026,0,45,0.20558,-1.1756,59.7,96,96.9785,100,2e-5,97,112,0,0,0,98,0,hugo_Pt14
99.994,99.37,0.00141093617132999,0,6e-5,0.1354583259270178,0.22006460620801238,0,149.17,8.6264,29.54,1,78,6,-0.03883,-0.21139,99.881,99.91,99.97192,98.5123,103.4,147,185,1.6e-4,0,0,99.99,0,hugo_Pt14
99.508,12.590000000000003,0,0,0,0.06432630535898198,0.0038631988156427877,0,0,8.8983,2726.9,1,0,45,0.11667,-1.1756,53.2,97,98.1858,100,0.87165,150,112,0,0,0,95,0,hugo_Pt14
95.611,98.59,39.9259686532,0,0,0.035088804626455805,0.2572585042958664,0.281,40.071,0.56502,11979,1,0,0,0.2115,0.34644,99.351,85,86.173,94.6871,0,194,220,0,0,0,90,0,hugo_Pt14
99.84,99.64,19.1631358755,0,0,0.14552816545908653,0.182500340782201,0.293,15.694,0.35056,-31.94,1,1,4,0.17347,0.23842,97.7,99.5,99.64529,98.412,3.2469,163,296,0.1523,0,18.231,99.97,0,hugo_Pt14
99.972,99.17,0.132117819473,0,0.00761,0.09394140768595105,0.15304091399194586,0,59.892,2.922,124.76,1,0,2,-0.03174,-0.56256,99.581,99.7,99.86608,97.568,3.5052,209,232,0.01823,0,0,99.8,0,hugo_Pt14
99.478,96.12,3.2149279695899997,0.99239,0.99239,0.0825607962213264,0.24079437474374532,0.241,2.6314,0.84308,24556,1,0,0,0.00662,-0.12532,99.677,99.1,98.3086,84.771,0,233,292,0.378,0.41607,0,98,0,hugo_Pt14
99.179,96.8,0.00647985935668,0,0,0.06774649928713883,0.14189386312147623,0,5.0469,2.0935,5017.4,1,0,0,-0.28749,-0.0353,99.364,97,97.8654,100,0.01451,231,314,6.2e-4,0,0,99.5,1,hugo_Pt15
99.892,99.94,0.042224583321,0,0.99239,0.118556243249888,0.10474774173180135,0,534.67,27.811,197.63,5.999999999994898e-5,4,5,-0.21346,-0.33335,99.968,99.1,99.74526,100,11.922,175,237,0.0095,0,0,99.8,1,hugo_Pt15
99.846,99.12,3.4428530329400004,0,1,0.14838978279327053,0.24734325570488291,0.067,4.2273,1.0453,7.14,1,3,1,-0.0693,-0.35713,99.742,98,99.55097,100,4.3765,221,256,0.17908,0,1.0095,99.8,1,hugo_Pt15
99.996,99.29,3.1371227259400003,0,0,0.09141118900068523,0.22327694303814294,0,10.437,1.9505,2.9,0.99994,11,2,0.01617,-0.01984,99.739,99.91,99.98548,100,15.347,177,243,0.04344,0,0,99.98,1,hugo_Pt15
99.302,63.47,11.4164602843,0,0,0.1248906598265217,0.26835995933679324,0.021,1.6088,3.7175,191.41,1,0,0,-0.51547,-0.73271,91.9,98,97.0267,100,0.9565,170,202,0.01959,0,0.22932,97,1,hugo_Pt15
96.104,98.27,97.2604493181,0,0,0.06398423445661638,0.14713931046870743,0.512,16.098,0.24457,6434,0.99891,0,0,0.2736,0.60406,98.74,97,93.3322,100,0,196,303,1e-5,0,0,97,1,hugo_Pt15
99.573,89.63,0.589173154691,0,0,0.03453380333009004,0.188915603884102,0,1.0656,1.0605,1139.1,1,0,0,-0.05288,0.28504,93.72,98,98.6706,100,0.00148,210,292,0.0223,0,0,99.7,1,hugo_Pt15
99.777,12.590000000000003,0,6e-5,0,0.008463370105615153,0.0038631988156427877,0,0,0.51108,-124.34,1,0,45,-0.02322,-1.1756,98.79,99.8,99.36686,100,2.0112,271,112,0,4e-5,0,99.99,1,hugo_Pt15
99.945,96.25,8.602924003130001,6e-5,6e-5,0.021238868556027635,0.20849172791492077,0,7.0027,7.2619,459.77,1,0,0,-0.46149,-0.43513,98.09,99.7,99.72396,100,2.8852,192,310,0.15351,4.3e-4,0,99.2,1,hugo_Pt15
99.945,96.25,2.06098350859,6e-5,6e-5,0.021238868556027635,0.20849172791492077,0,7.0027,7.2619,459.77,1,0,0,-0.46149,-0.43513,98.09,99.7,99.72396,100,2.8852,192,310,0.14861,4.3e-4,0,99.2,1,hugo_Pt15
99.945,96.25,0.060004562395,6e-5,6e-5,0.021238868556027635,0.20849172791492077,0,7.0027,7.2619,459.77,1,0,0,-0.46149,-0.43513,98.09,99.7,99.72396,100,2.8852,192,310,0.0092,4.3e-4,0,99.2,1,hugo_Pt15
99.456,94.2,8.602924003130001,6e-5,0.99261,0.030674528459416428,0.1445248146945608,0,12.638,0.75843,-72.14,1,0,0,0.2429,0.07403,99.089,99.8,98.0894,100,0.14523,175,223,0.31022,1e-5,0,99.8,1,hugo_Pt15
98.686,12.590000000000003,0.0386277734769,0,0,0.11365895600805564,0.0038631988156427877,0,0,1.5421,2486.3,1,0,45,0.22575,-1.1756,79.7,97,95.7947,100,0.01191,150,112,0.00712,0,0,98,1,hugo_Pt15
99.605,94.22,1.43530561566,0,0.66667,0.08324605368091764,0.1914956988717812,0,6.5692,0.53123,-85.07,1,0,0,-0.00359,-0.15278,95.73,99.3,98.9161,100,1.6577,142,269,0.26745,0,0,98,1,hugo_Pt15
99.25,83.12,5.01733948734,0.5,0.50004,0.12613256094883052,0.3108061755305882,0,1.9757,3.1623,6433.5,1,0,0,-0.30620000000000003,-0.51804,86.9,97,98.2084,100,0.08635,203,305,0.14891,0.19901,0,99.1,1,hugo_Pt15
98.329,96.69,0.141029673099,0,0,0.048908821601459374,0.20675625479254145,0,0.15106,0.72345,16297,1,0,0,0.00796,-0.29415,99.186,99.7,96.5179,100,0,165,169,0.02197,0,0,98,1,hugo_Pt15
99.996,82.56,2.31298367507,0.99994,0.99994,0.12221206409320406,0.2004557976389243,0.095,2.0356,1.1934,0.58,1,3,0,-0.1126,-0.10197,98.75,99.93,99.97646,100,6.7113,194,312,0.10757,1.8447,1.4747,99.99,1,hugo_Pt15
99.777,95.95,87.2789491416,0,1,0.09629895131277977,0.1828394472608964,0.284,6.9605,393.09,1675.7,1,8,0,0.33056,0.04236,99.651,99.1,99.5514,100,16.854,178,238,0.09068,0,417.76,99.94,1,hugo_Pt15
99.719,89.13,19.1939881762,0.5,0.5,0.04690603914151603,0.24709955309847242,0.08800000000000001,5.0911,333.48,4999.4,1,2,0,0.13865,0.14442,98.95,99.8,99.20248,100,7.6717,196,379,0.07963,166.74,12.958,99.99,1,hugo_Pt15
99.311,64.28,0,0,0,0.10641071279242498,0.23885286291299812,0,2.6027,5.2159,185.88,1,3,0,0.00437,-0.16393,93.96,99.9,98.2244,100,9.202,178,226,0,0,0,99.97,1,hugo_Pt15
97.472,70.34,1.33435852447,0,6e-5,0.15463245431894213,0.21308385437217703,0.13,3.203,1.9502,13711,1,0,0,0.01441,0.1249,88.5,96,96.0434,100,0.001,200,400,0.00999,0,1.7e-4,98,1,hugo_Pt15
99.738,99.66,0,0,0,0.07623071782052737,0.17706426012847132,0,49.118,0.90822,-7.69,1,3,6,0.04172,-0.25925,99.782,99.5,99.20652,100,3.2917,192,386,0,0,0,99.8,0,hugo_Pt16
98.112,59.76,0.118946414327,0,0,0.08319494551455342,0.1909905736545352,0,0.81436,0.13887,-1480.1,1,0,0,-0.36951,-0.72977,95.36,63,96.168,100,1e-4,167,284,0.01792,0,0,0,0,hugo_Pt16
99.957,99.18,3.16338769376,6e-5,0.50001,0.07202520809742119,0.21913641048853238,0.032,15.39,37.22,22920,1,4,2,0.07968,-0.10363,99.9744,99.99,99.9009,100,12.034,148,337,0.15918,0.00219,1.2182,99.96,0,hugo_Pt16
98.85,85.71000000000001,2.1987319370900003,0,0.99997,0.047204740212641205,0.21543087490920643,0,2.9937,1.4437,32.61,1,0,0,-0.18579,-0.19294,97.55,99.6,97.9066,100,3.4573,220,371,0.02095,0,0,99.7,0,hugo_Pt16
61.25,78.76,0.32687588759799996,0,0,0.1083417846820306,0.2209011460028778,0.33299999999999996,1.3503,0.13597,21337,1,0,0,0.08162,0.00899,91.69,65,41.009,58.938,0,196,138,0,0,0,0,1,hugo_Pt19
99.865,98.99,4.42634478344,0,0,0.06507038142062482,0.19572926949802727,0.047,4.5446,3.0135,93.86,0.99809,1,1,0.02665,0.34217,95.83,98,99.35042,96.5986,0.97082,149,230,0.36872,0,0.20197,97,1,hugo_Pt19
99.931,99.96,290.059211215,1.8e-4,0,0.09359390665829881,0.21480008369678005,0.394,24.5,204.64,6769.4,1,4,8,-0.13549,0.0315,99.106,99.3,99.7865,99.62455,13.02,164,493,0.29686,0.00677,1488,99.7,1,hugo_Pt19
99.786,86.31,3.02378491806,1,1,0.030185998855915552,0.14891640344624346,0.833,0.9496,5.203,2505.1,1,0,0,-0.08432,-0.1854,97.77,97,99.19723,61.942,0.65264,124,261,0.41413,0.20374,1.6439,98,1,hugo_Pt19
99.786,91.49,0,0,0.00761,0.0737486220087854,0.21815035257796467,0,2.6992,0.25466,-436.98,1,0,0,0.12997,0.20803,96.51,99.1,99.00515,67.443,0.1899,134,171,0,0,0,99.3,1,hugo_Pt19
99.975,99.8,0,0,0,0.09977547492861494,0.257723529255661,0,143.7,0.464,-18.42,1,1,3,-0.04705,0.20796,94.77,99.4,99.87093,98.6177,4.0144,177,201,0,0,0,99.4,1,hugo_Pt19
99.988,98.89,0.06355412909,0,0,0.12377809948386764,0.2266540788640109,0,48.216,1.4593,3.2,1,4,0,-0.4945,0.04894,99.425,99.8,99.95125,100,12.832,215,314,0.01776,0,0,99.8,1,hugo_Pt2
94.654,67.75,2.0535429863599997,0,0,0.12403746205732902,0.2397119188053175,0.6,1.6316,0.55482,18589,1,0,0,-0.29308,-0.2681,97.01,84,91.3488,100,0,208,224,0,0,0,97,1,hugo_Pt2
99.807,96.26,0,1.2e-4,1,0.09605432625281685,0.23948544694749607,0,2.5455,0.94181,-2.74,1,2,0,-0.06939,-0.46987,98.91,99.6,99.55844,100,8.7338,156,143,0,1.1e-4,0,99.95,1,hugo_Pt2
99.99,92.72,0.597645088346,0.50001,0.5,0.05517917108702641,0.23078422939727372,0,6.7912,3.2522,61.63,1,3,0,0.0376,-0.03509,88.7,99.99,99.94176,100,3.1116,179,270,0.11809,1.6261,0,99.99,1,hugo_Pt2
99.305,90,0.26291688586,0,0,0.08909346129824125,0.1990073693381954,0.25,1.594,3.5036,18861,1,0,0,-0.35449,-0.62514,91.38,98,98.4535,100,0.04772,182,228,0.05617,0,0.00314,96,1,hugo_Pt2
99.945,96.44,1.95109601338,0,0.50001,0.054997609172991235,0.25009470742527573,0,3.9719,105.44,14165,1,2,0,-0.426,-0.37961,99.662,99.6,99.732,100,4.8601,146,267,0.24009,0,0,99.95,1,hugo_Pt2
99.623,99.61,10.6155698466,0,0,0.11036184289467188,0.19529715269978132,0.046,92.436,1.8173,368.77,1,0,4,-0.32679,-0.06051,97.33,95,99.13986,100,0.83134,197,354,0.13552,0,0.40596,99,1,hugo_Pt2
99.997,99.72,4.35612048701,0,0,0.07010630724522038,0.20442359347478845,0.172,122.29,2.1206,13.24,2.9999999999996696e-4,7,3,0.15835,0.07415,99.717,99.9,99.99001,100,14.519,172,223,0.16441,0,10.879,99.98,1,hugo_Pt2
98.5,79.2,3.98012633,0,0,0.13083458908895929,0.20740368578426416,0.7829999999999999,2.3519,0.63505,22545,1,0,0,-0.25937,-0.38282,90.46000000000001,98,97.4001,100,0,140,276,0.33582,0,0,98,1,hugo_Pt2
99.956,98.83,14.9213475861,0,0.00761,0.11259878595164419,0.24694503550194136,0.481,56.513,1.6525,11.06,1,2,0,-0.03339,0.59303,99.035,99.7,99.84412,100,11.03,221,166,0.2095,0,79.163,99.93,1,hugo_Pt2
99.305,12.590000000000003,0.211287075225,6e-5,0,0.07469301257076799,0.0038631988156427877,0,0,2.1592,235.11,0.83355,1,45,-0.1073,-1.1756,98.65,98,98.5435,100,1.7139,162,112,0.07542,2.4e-4,0,99.91,1,hugo_Pt2
99.915,99.94,0.557228047835,0,1.2e-4,0.08601398089117462,0.1906053084153536,0,1007.3,37.021,1012.2,1,2,4,-0.13324,-0.06738,99.345,99.6,99.79673,100,11.793,187,267,0.01122,0,0,99.9,1,hugo_Pt2
92.583,12.590000000000003,0,0.00761,0,0.1406128361756115,0.0038631988156427877,0,0,0.48111,5286.5,1,0,45,0.13139,-1.1756,49.7,79,84.004,100,0,218,112,0,0.00366,0,98,1,hugo_Pt2
99.548,12.590000000000003,0.846212588914,0,0,0.10439637761764231,0.0038631988156427877,0,0,5.139,2262.9,1,0,45,-0.06432,-1.1756,72,99.1,97.9434,100,0.67291,102,112,0.30884,0,0,99.7,1,hugo_Pt2
99.997,98.29,7.25014015677,0.50001,0.99994,0.08010998088033217,0.2226664383386553,0.154,29.029,35.793,454.92,1,5,0,-0.30785,-0.14438,99.319,99.99,99.98254,100,16.042,174,197,0.10701,17.897,17.911,99.97,1,hugo_Pt2
98.272,12.590000000000003,3.08209816112,0,0,0.13104112628509046,0.0038631988156427877,0.230769230769,0,0.67897,2049.1,1,0,45,-0.15898,-1.1756,94.15,93,96.7111,100,0,184,112,0.37369,0,0,91,1,hugo_Pt2
99.939,97.73,3.08209816112,0,0,0.03425089573499995,0.029643559474667236,0.405405405405,4.7974,1.8011,16.76,1,2,0,0.30576,0.63707,99.9107,98,99.7194,100,4.0881,160,228,0.10798,0,5.1081,99.93,1,hugo_Pt2
96.14,90.38,0.040174356199,0.00761,1,0.16262585965383347,0.03828754842823878,0,0.80769,0.21803,-3511.4,1,0,0,0.12053,0.41172,95.9,70,92.1371,100,0,167,310,0,7e-4,0,99.1,1,hugo_Pt2
96.14,12.590000000000003,0.040174356199,0.00761,0,0.16262585965383347,0.0038631988156427877,0,0,0.21803,-3511.4,1,0,45,0.12053,-1.1756,93.83,70,92.1371,100,0,167,112,0,7e-4,0,98,1,hugo_Pt2
98.476,98.73,19.2174297951,0,0,0.09079249747412399,0.16849036809705575,0.322,23.992,1.8061,10615,1,0,0,-0.23495,-0.24767,91.96000000000001,98,96.3383,100,7.4e-4,156,203,0.23034,0,0.00455,98,1,hugo_Pt2
98.142,88.16,0.216268801674,0,0,0.0074118043080512175,0.0064328055042176535,1,0.85304,1.6605,1975.6,0.99999,0,0,0.22031,0.3597,99.541,91,93.4091,100,0.02164,206,319,0.05651,0,0.00468,99.6,1,hugo_Pt2
99.881,12.590000000000003,0,0.00761,0,0.07982636461441495,0.0038631988156427877,0,0,2.2154,380.02,1,0,45,-0.08358,-1.1756,78.1,99.7,99.47214,100,0.9067,154,112,0,0.01687,0,99.97,1,hugo_Pt2
97.907,98.99,27.8873064812,0,1,0.1283969740091403,0.2761053978123912,0.021,39.733,0.19463,-1223.3,1,0,0,-0.04078,0.5268,98.52,91,94.4438,100,9.2e-4,195,194,0.05677,0,5.4e-4,99.6,1,hugo_Pt2
73.842,86.67,0.411854602279,0,6e-5,0.09677403390933781,0.22798965932627302,0,3.3954,0.12106,491.17,1,0,0,0.12808,-0.05672,54.5,50,52.077,100,0,120,206,0,0,0,0,0,hugo_Pt20
99.873,12.590000000000003,0,0,0,0.07403778928208482,0.0038631988156427877,0,0,0.86552,-15.38,0.99997,0,45,0.30038,-1.1756,84.2,99.7,99.45275,100,1.4526,172,112,0,0,0,99.98,0,hugo_Pt20
